dataset_filter,feature_set,model_type,hyperparameters,feature_count,train_accuracy,validation_accuracy,validation_roc_auc,validation_log_loss,validation_brier_score,test_accuracy,test_roc_auc,test_log_loss,test_brier_score
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6279,0.64,0.6711,0.6447,0.2266,0.597,0.613,0.6714,0.2392
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6303,0.652,0.6729,0.6447,0.2265,0.603,0.6148,0.6704,0.2387
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.6344,0.644,0.6761,0.6448,0.226,0.5791,0.6186,0.6722,0.2392
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6297,0.636,0.6728,0.6449,0.2266,0.603,0.6104,0.6699,0.2386
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6138,0.644,0.6685,0.6449,0.2268,0.5821,0.6164,0.6735,0.2402
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6285,0.636,0.6727,0.645,0.2267,0.603,0.6109,0.6698,0.2385
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6297,0.636,0.6732,0.645,0.2266,0.603,0.6106,0.6699,0.2385
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.6291,0.616,0.6669,0.6452,0.2271,0.5851,0.6181,0.6678,0.2377
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6333,0.644,0.6754,0.6455,0.2264,0.5851,0.6179,0.6747,0.2401
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6185,0.64,0.6669,0.6457,0.2271,0.591,0.6164,0.6728,0.2398
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6374,0.584,0.6646,0.6457,0.228,0.5821,0.6177,0.673,0.2401
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6185,0.628,0.6666,0.6458,0.2272,0.591,0.6165,0.6709,0.239
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6297,0.64,0.6763,0.6459,0.2263,0.591,0.6191,0.6724,0.2393
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",66,0.6297,0.648,0.6734,0.646,0.2273,0.5881,0.6174,0.6698,0.2383
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.6285,0.636,0.6704,0.6464,0.2273,0.5791,0.6161,0.6758,0.241
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.6321,0.636,0.6751,0.6464,0.2265,0.5701,0.6197,0.6719,0.2392
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6321,0.636,0.6746,0.6466,0.2265,0.5701,0.6199,0.672,0.2392
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6321,0.632,0.6745,0.6468,0.2266,0.5701,0.6197,0.672,0.2392
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6333,0.644,0.6673,0.6468,0.2274,0.603,0.6171,0.6682,0.2375
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6291,0.636,0.6675,0.6471,0.2277,0.5791,0.6174,0.6759,0.2411
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6279,0.668,0.6727,0.6481,0.2281,0.5761,0.6207,0.6637,0.2357
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",66,0.6256,0.636,0.6672,0.6482,0.2281,0.5851,0.6158,0.6732,0.2395
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6498,0.588,0.6656,0.6493,0.2292,0.5522,0.6175,0.6947,0.25
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6268,0.636,0.6592,0.6506,0.2293,0.5821,0.6133,0.6788,0.2423
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.6368,0.628,0.6586,0.6509,0.2292,0.606,0.616,0.6717,0.2391
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.6268,0.636,0.6595,0.651,0.2294,0.5821,0.6122,0.6791,0.2424
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",17,0.6285,0.66,0.674,0.6515,0.2297,0.5881,0.6171,0.6697,0.2384
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6268,0.636,0.6602,0.6515,0.2297,0.5821,0.613,0.6795,0.2426
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6262,0.636,0.6599,0.6516,0.2297,0.5821,0.613,0.6796,0.2426
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6392,0.608,0.6575,0.6516,0.2294,0.6,0.6159,0.6708,0.2387
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",66,0.6291,0.644,0.6659,0.6524,0.2294,0.597,0.61,0.6752,0.2401
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",9,0.6244,0.636,0.6799,0.6528,0.2303,0.5851,0.6258,0.6652,0.2364
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6162,0.62,0.6711,0.6531,0.2305,0.5821,0.6346,0.6644,0.236
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",15,0.6291,0.64,0.6733,0.6531,0.2304,0.5881,0.6227,0.6667,0.2371
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",51,0.6173,0.616,0.6649,0.6536,0.2307,0.5851,0.6354,0.6641,0.2359
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.6167,0.628,0.6772,0.6538,0.2308,0.5881,0.6272,0.6672,0.2373
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",17,0.6167,0.628,0.6772,0.6538,0.2308,0.5881,0.6272,0.6672,0.2373
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.6297,0.62,0.6634,0.6539,0.2298,0.594,0.5996,0.6797,0.2418
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",15,0.615,0.628,0.6754,0.6552,0.2315,0.5851,0.6284,0.6656,0.2366
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.615,0.628,0.6754,0.6552,0.2315,0.5851,0.6284,0.6656,0.2366
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",9,0.615,0.628,0.6754,0.6552,0.2315,0.5851,0.6284,0.6656,0.2366
playoffs_only,regular_core_home_away_diff,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",49,0.7795,0.636,0.6783,0.6554,0.2311,0.6209,0.5968,0.6642,0.2358
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6374,0.612,0.6536,0.6558,0.2313,0.594,0.6146,0.6749,0.2406
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",49,0.6397,0.608,0.654,0.6565,0.2316,0.5881,0.6144,0.678,0.242
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6415,0.608,0.6545,0.657,0.2319,0.5761,0.6138,0.6788,0.2424
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",49,0.6403,0.608,0.655,0.6573,0.232,0.5731,0.6148,0.6793,0.2427
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",66,0.6362,0.604,0.6595,0.6576,0.2311,0.5672,0.584,0.6862,0.2448
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",196,0.6963,0.58,0.6532,0.6576,0.2317,0.5552,0.5917,0.7019,0.2534
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'balanced'}",7,0.6026,0.624,0.6648,0.6589,0.2332,0.5851,0.6199,0.6698,0.2386
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'balanced'}",7,0.6162,0.644,0.6726,0.6592,0.2333,0.597,0.6193,0.6708,0.2389
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",196,0.6822,0.612,0.6704,0.6595,0.2335,0.6388,0.634,0.6546,0.2312
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",51,0.6769,0.616,0.6641,0.6599,0.2337,0.6358,0.6371,0.6544,0.2311
playoffs_only,regular_all_home_away_diff,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",196,0.7807,0.632,0.6755,0.6602,0.2332,0.6179,0.6142,0.6659,0.2359
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'balanced'}",66,0.6368,0.596,0.6569,0.6602,0.2322,0.5433,0.5536,0.6956,0.2495
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",66,0.6769,0.592,0.677,0.6604,0.2339,0.6388,0.6272,0.6573,0.2325
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",17,0.6769,0.592,0.677,0.6604,0.2339,0.6388,0.6272,0.6573,0.2325
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'balanced'}",66,0.638,0.596,0.6576,0.6605,0.2324,0.5403,0.5523,0.6968,0.25
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'balanced'}",66,0.6386,0.596,0.6549,0.6616,0.2329,0.5463,0.5402,0.7014,0.2523
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",49,0.6745,0.592,0.6753,0.6617,0.2346,0.6209,0.6284,0.6559,0.2319
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",9,0.6745,0.592,0.6753,0.6617,0.2346,0.6209,0.6284,0.6559,0.2319
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",15,0.6745,0.592,0.6753,0.6617,0.2346,0.6209,0.6284,0.6559,0.2319
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",196,0.6851,0.612,0.6615,0.663,0.234,0.6269,0.6181,0.674,0.2381
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",51,0.681,0.628,0.677,0.6636,0.2337,0.6269,0.618,0.6772,0.2393
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.01, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6775,0.604,0.6648,0.6647,0.236,0.6299,0.6199,0.6598,0.2336
playoffs_only,percentile_core,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",51,0.7789,0.644,0.6783,0.6651,0.2337,0.603,0.6008,0.6934,0.2455
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",196,0.6816,0.608,0.6635,0.6661,0.2344,0.6119,0.6142,0.6695,0.237
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",51,0.6733,0.628,0.6792,0.6664,0.2346,0.6119,0.6138,0.6865,0.242
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",17,0.6787,0.608,0.6775,0.6666,0.2348,0.6269,0.6172,0.6744,0.2383
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",9,0.6751,0.624,0.6769,0.6666,0.2352,0.6388,0.6265,0.6676,0.236
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",15,0.6792,0.62,0.6788,0.6671,0.2354,0.6299,0.6181,0.6709,0.2371
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",51,0.658,0.612,0.685,0.6672,0.2367,0.6149,0.6149,0.6754,0.2391
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'balanced'}",196,0.6769,0.6,0.6522,0.6686,0.2379,0.4896,0.5961,0.7739,0.2829
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",66,0.681,0.624,0.6687,0.669,0.2362,0.6269,0.6159,0.6769,0.2392
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",49,0.681,0.628,0.6673,0.6691,0.2364,0.6299,0.6174,0.6718,0.2376
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 0.1, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6787,0.628,0.6675,0.6693,0.2362,0.6179,0.617,0.6736,0.2381
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",196,0.7105,0.6,0.6424,0.6701,0.2369,0.5582,0.5703,0.7072,0.2554
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",51,0.681,0.628,0.6769,0.6704,0.2357,0.6209,0.6116,0.6942,0.2444
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",196,0.6716,0.616,0.6701,0.6706,0.2371,0.6209,0.6177,0.6757,0.2385
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",51,0.6822,0.628,0.6747,0.6708,0.2357,0.6269,0.6119,0.6938,0.2444
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",9,0.6775,0.616,0.674,0.6712,0.2371,0.6328,0.6221,0.6712,0.2372
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",51,0.684,0.62,0.6763,0.6719,0.2363,0.6269,0.609,0.698,0.2455
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",9,0.6798,0.624,0.6729,0.6721,0.2366,0.6358,0.6219,0.6732,0.2378
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",51,0.6822,0.62,0.6763,0.6721,0.2363,0.6269,0.6096,0.6977,0.2453
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",51,0.6816,0.62,0.6767,0.6722,0.2364,0.6269,0.61,0.6984,0.2456
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6739,0.628,0.6717,0.6723,0.2367,0.6239,0.6136,0.6756,0.2389
playoffs_only,percentile_core,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",51,0.6816,0.62,0.6768,0.6723,0.2364,0.6269,0.6096,0.6982,0.2455
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",17,0.6769,0.608,0.673,0.6725,0.2372,0.609,0.6159,0.6796,0.24
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",9,0.6769,0.624,0.6725,0.6726,0.2369,0.6388,0.6206,0.6739,0.238
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",15,0.6781,0.608,0.6716,0.6726,0.2378,0.6299,0.6172,0.6765,0.239
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6733,0.632,0.6719,0.6727,0.2368,0.6269,0.6122,0.6752,0.2389
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",66,0.6639,0.612,0.6739,0.6728,0.2388,0.6209,0.6175,0.6743,0.2387
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",7,0.6704,0.632,0.6709,0.6729,0.2369,0.6179,0.6113,0.6749,0.2391
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6704,0.632,0.6712,0.673,0.2369,0.6179,0.6113,0.6749,0.2391
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6722,0.62,0.6659,0.673,0.238,0.6209,0.6166,0.6743,0.2385
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6692,0.636,0.6713,0.6731,0.2369,0.6179,0.6112,0.6749,0.2391
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",9,0.6804,0.624,0.6713,0.6732,0.237,0.6358,0.6211,0.6746,0.2382
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",9,0.6816,0.624,0.6706,0.6733,0.237,0.6358,0.621,0.6746,0.2382
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",9,0.6816,0.624,0.6709,0.6733,0.237,0.6358,0.6214,0.6748,0.2383
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",9,0.6816,0.624,0.6709,0.6733,0.237,0.6358,0.6214,0.6747,0.2383
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",17,0.6828,0.616,0.6764,0.6734,0.236,0.6149,0.6181,0.6775,0.2395
playoffs_only,minimal_era_adjusted_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",7,0.6751,0.632,0.6667,0.6735,0.2372,0.6209,0.6164,0.6771,0.2392
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",17,0.6804,0.612,0.6746,0.6744,0.2366,0.6269,0.6164,0.6802,0.24
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",196,0.7099,0.592,0.6385,0.6747,0.2384,0.5254,0.5423,0.7601,0.2779
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'None'}",15,0.684,0.604,0.6688,0.6749,0.2379,0.6299,0.6164,0.6801,0.2402
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",17,0.6828,0.612,0.6751,0.6749,0.2361,0.6239,0.6173,0.6784,0.2399
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",17,0.6863,0.62,0.6747,0.6753,0.2362,0.609,0.6175,0.6777,0.24
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",17,0.6863,0.62,0.6747,0.6755,0.2362,0.6149,0.6177,0.6779,0.24
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.1, 'solver': 'lbfgs', 'class_weight': 'None'}",15,0.6822,0.604,0.668,0.6757,0.2383,0.6299,0.6175,0.6807,0.2403
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 100, 'solver': 'lbfgs', 'class_weight': 'None'}",17,0.6857,0.62,0.675,0.6757,0.2363,0.6149,0.6169,0.6779,0.2401
playoffs_only,regular_all_home_away_diff,LogisticRegression,"{'penalty': 'l1', 'C': 1, 'solver': 'liblinear', 'class_weight': 'balanced'}",196,0.6728,0.58,0.6423,0.6768,0.2413,0.5015,0.5752,0.754,0.2748
playoffs_only,era_adjusted_core,LogisticRegression,"{'penalty': 'l2', 'C': 0.01, 'solver': 'lbfgs', 'class_weight': 'None'}",66,0.6804,0.6,0.6657,0.6774,0.239,0.6209,0.6148,0.6822,0.2408
playoffs_only,era_adjusted_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",17,0.658,0.56,0.6746,0.678,0.2422,0.606,0.6175,0.6722,0.2389
playoffs_only,regular_core_home_away_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",49,0.6574,0.568,0.6723,0.6783,0.2418,0.609,0.6203,0.6721,0.2384
playoffs_only,era_adjusted_core,RandomForest,"{'n_estimators': 300, 'max_depth': 8}",66,0.7795,0.628,0.6587,0.6783,0.2394,0.6179,0.5961,0.6919,0.2442
playoffs_only,minimal_strong_diff,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",9,0.6533,0.56,0.681,0.6793,0.243,0.603,0.6257,0.6677,0.2372
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 1, 'solver': 'lbfgs', 'class_weight': 'None'}",15,0.681,0.608,0.6601,0.6793,0.2395,0.6239,0.6138,0.6835,0.2414
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l1', 'C': 10, 'solver': 'liblinear', 'class_weight': 'None'}",15,0.6798,0.608,0.6603,0.6794,0.2395,0.6269,0.6134,0.6838,0.2415
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 0.001, 'solver': 'lbfgs', 'class_weight': 'None'}",15,0.6568,0.56,0.6733,0.6795,0.243,0.6179,0.6225,0.6693,0.2377
playoffs_only,regular_core_diff_only,LogisticRegression,"{'penalty': 'l2', 'C': 10, 'solver': 'lbfgs', 'class_weight': 'None'}",15,0.6798,0.608,0.6592,0.6802,0.2399,0.6269,0.6125,0.6841,0.2417
